Occurred,Lon,Lat,City,State,Country,Shape,Summary,Media,Explanation
4/13/2014,,,Boulder,CO,USA,Orb,"Falling bright green orb, lasted only seconds. Close to foothills. ((NUFORC Note: Possible meteor? PD))",,
4/1/2023,,,Biloxi,MS,USA,Circle,"Strange light seen in Biloxi, MS.",,
4/28/1969,,,Covington,GA,USA,Egg,I was sitting on the deck of my wife's parents house on mother's day with a pair of binoculars. I was using the binoculars to watch a f,,
11/6/2008,,,Edinburg,TX,USA,Other,v shaped object floating in the sky in broed daylight for 3 minutes,,
4/14/1968,,,Bethlehem,PA,USA,Formation,Driving home in a rain storm on Route 22. Saw five orange colored lights in sky going from an east to west direction. Did not observe a,,
9/21/2001,,,Chatfield,TX,USA,Oval,I was driving home from work and had just talked to my daughter on the cell phone. I looked at the clock and it said 7:30pm I told her,,
12/1/1993,,,Arlington,TX,USA,Oval,"Enormous UFO Arlington, Texas",,
4/23/1998,,,Alpharetta,GA,USA,Diamond,"pitch black diamond or pentagon w/ light in each corner, each light a different color. constant speed.",,
8/9/2019,,,Aberdeen,WA,USA,Flash,"Round orbs of light with bright flashes of light in sky over Aberdeen, Wa.",,
3/20/2018,,,Croydon,PA,USA,Changing,"3/20/18 3 am- whitish boomerang object 200 feet moving slowly, no sound, no lights, turned on end and gone directly upward.",,
4/15/1935,,,Clearlake Oaks,CA,USA,Diamond,Diamond shaped white light four time the brightness of Venus in WSW sky visible for 15 minutes.,,
3/30/2019,,,City of Industry,CA,USA,Triangle,Green-lit triangle shaped craft blasted off into distance at inhuman speed. ((anonymous report)),,
4/24/2006,,,Chicago,IL,USA,Fireball,"A Green Fireball fell from sky close to O'Hare Airport Chicago, IL. ((NUFORC Note: Other reports. PD))",,
9/17/2003,,,Charlotte,NC,USA,Light,Blinking Object In the Sky,,
4/26/1991,,,Buena Park,CA,USA,Light,Outside in backyard looked up at night sky witnessed bright white light traveling very very fast for a few seconds then completely disa,,
8/15/2019,,,Concord,NC,USA,Flash,Went out for a late night cigarette. I saw what looked to be 3 different lights flashing above clouds. I grabbed my boyfriend and his m,,
4/30/2018,,,East Wenatchee,WA,USA,Other,Very large boomerang object no lights no sound,,
2/8/2000,,,Canton,MA,USA,Triangle,Traveling south RT 95 and observed bright lights west of RT 95 in Canton,,
3/5/2019,,,Angleton,TX,USA,Oval,"Thick red line of light, slightly longer than the moon",,
11/15/2003,,,Coachella Valley,CA,USA,Light,"Group of fuzzy, oval illuminations in the desert night sky",,
4/8/2021,,,DeMotte-Roselawn,IN,USA,Formation,I have seen several ufo's the most awsome one i seen was in 1997 hovering above rt 10 and I-65 going west. It was orange and bright ver,,
4/5/2009,,,Cedar Park,TX,USA,Disk,"On a clear blue afternoon sky, there appeared a slow moving disk-like shiny object that gradually vanished after about 20 seconds",,
4/17/2000,,,Albuquerque,NM,USA,Disk,UFO follows jet. ((NUFORC Note: Witness is experienced amateur astronomer. PD)),,
10/15/2004,,,Calabash,NC,USA,Rectangle,ufo over sunset beach n.c.,,
7/15/1936,,,Alma,MI,USA,Disk,"A child hood experiece seems more real like an alien encounter then the ""dream"" I thought it was",,
4/10/1969,,,Akron,OH,USA,Fireball,Some something that was not explainable.,,
11/14/1996,,,Corvallis,MT,USA,Orb,glowing orb like object displacing dense fog,,
8/8/2002,,,Burlington,VT,USA,Cylinder,a self propelled pentoid or cylinder shaped object that looked light brownish and it moved like a plane.,,
4/18/1938,,,Cape Coral,FL,USA,Cylinder,Distinct white/silver metallic craft with discernable top and bottom flying across northern sky and disappeared. No clouds in sky.,,
4/27/1963,,,Boca Raton,FL,USA,Light,Lights rise in groups of 3 or 4 from coastal horizon into sky,,
4/4/1947,,,Audubon,IA,USA,Oval,"Three different bright lights that did not move, yet when seen with binoculars had red blinking lights. ((NUFORC Note: Stars?? PD))",,
4/12/1968,,,Delray Beach,FL,USA,Fireball,"Solid orange glow that got bigger and blurry when falling then rose, got smaller and headed North East.",,
12/2/2022,-82.9071,40.4173,Cleveland,OH,USA,Orb,200 miles East of ORD at 39000 feet traveling east. 3 bright objects moved at high speed in a lower orbit or lower in irregular pattern.((NUFORC Note: Report from airline pilot. PD)),,
3/20/1982,,,Dallas,NC,USA,Light,Bright light in window,,
4/14/1959,,,Broken Arrow,OK,USA,Orb,5-6 Reddish Orange Orbs spotted around the greater Tulsa area 4th July night.,,
4/25/1978,,,DeSmet,ID,USA,Light,Moving star. ((NUFORC Note: Chinese rocket re-entry?? PD)),,
10/27/2004,,,Casa Grande,AZ,USA,Cigar,"Saw a UFO at 10,000 feet 2 Miles south of I-8 & I-10 near Casa Grande, Arizona.",,
5/30/2002,,,Aquasco,MD,USA,Disk,"Silent, slow moving, low flying aircraft",,
4/22/1962,,,Des Moines,IA,USA,Other,"I work nights at a lighted driving range in the Des Moines, IA area. One night as I was walking around outside I noticed a very small",,
3/9/2020,,,Altha,FL,USA,Cylinder,The object hovered behind a cloud for close to a half hour and if it was a helecopter it would have made a sound.,,
11/25/2003,,,Chilhowie,VA,USA,Other,pyramidal craft daylight sighting,,
8/11/2023,,,Calhoun,LA,USA,Orb,I watched these things for 3 days first in the morning then at night around 9.,,
9/27/2023,,,Cambridge,OH,USA,Teardrop,High speed UFO Sighting,Y,
6/1/1993,,,Billings,MT,USA,Orb,3 individual lights flying at night straight up in the sky.,,
4/20/2022,,,Albuquerque,NM,USA,Circle,Potential object in the sky,,
4/3/1939,,,Brookston,IN,USA,Oval,"Fast moving metallic oval object over Brookston, IN",,
7/13/2003,,,Belle Harbor,NY,USA,Changing,The thing I found most odd was the object appeared to remain motionless.,,
4/10/1986,,,Detroit,MI,USA,Diamond,I saw a bright blinking white light cross the sky low enough for me to see that it was diamond shaped,,
7/28/2020,,,Albuquerque,NM,USA,Fireball,Bright blue ball with trail burning bright blue entered atmosphere falling then broke into 3 fireballs before dissapearing into. Starte,,
4/6/1971,,,Albuquerque,NM,USA,Triangle,Reddish orange glowing triangular object appearing to viewers 30-35 minutes toward the West.,,
5/24/2019,,,Champlin,MN,USA,Light,Long line of airplain like lights really close together. ((NUFORC Note: Space Link satellites. PD))((anonymous source)),,
11/24/1999,,,Atlanta,GA,USA,Circle,circle throwing out light.,,
4/10/1983,,,Ashtabula,OH,USA,Light,Very bright light moving south east,,
4/8/1991,,,Auburn,ME,USA,Circle,"7 what looked like bright stars, moving same direction, upwards at times, no sound, faded away one by one",,
9/4/2023,,,Cleveland,OH,USA,Sphere,Fast moving UAP appear in footage shot with thermal camera InfiRay T3S 384x288@25hz,Y,
4/27/2002,,,Benicia,CA,USA,Cigar,I saw something in the sky...like I have never seen before. My family and I were coming out of a local pizza parlor and had just enter,,
10/20/2020,,,Canton,NC,USA,Light,"On 10/20/2020 at 9:18 PM, I had just returned from downtown Asheville, NC to my home located in rural Canton. Due to an owl whooting ou",,
4/20/1947,,,East Haven,CT,USA,Light,I leaned out my window to smoke a cigarette as I don't smoke inside my home and it was too cold to go directly outside. I do this a few,,
10/5/2007,,,Austin,TX,USA,Triangle,"Two far and near objects over Austin, TX. during the early morning of 10/05/2007",,
4/14/1968,,,Cave Creek,AZ,USA,Teardrop,"Flash, followed by falling teardrop ship, with fading redish trail.",,
12/13/2002,,,Denver,CO,USA,Triangle,"It was 'V' shaped, large, and silent.",,
8/15/2020,,,Davis,CA,USA,Light,Seven moving stars spotted on a clear night sky.,,
9/9/2003,,,Clearwater,FL,USA,Triangle,bright light to east split to 3 triangle 1 hovered and 2 dropped. ((NUFORC Note: Titan 4 launch from Cape Canaveral. PD)),,
4/22/2008,,,Burbank,IL,USA,Other,Not experimental aircraft because it disappeared,,
2/12/1999,,,Adrian,MI,USA,Oval,It was silver golwing and was rotating.,,
4/17/1940,,,Boring,OR,USA,Cylinder,"Spinning, tubular UFO flies and flashes acrross sky while several others in sight in Boring.",,
8/30/2004,,,Durham,NC,USA,Oval,several small brights lights followed by dark slow moving object in the sky that blocked out night sky,,
10/6/2004,,,Alameda,CA,USA,Light,Single object met up with two other objects and all 3 flew in formation. Unique strobe sequence.,,
3/20/2009,,,Cedar Springs,MI,USA,Circle,"No sounds, red flashing light on bottom, like knight rider.",,
7/12/2003,,,Charlotte,MI,USA,Oval,remeniscent of the mass arizona ufo sighting.,,
9/15/1967,,,Caribou,ME,USA,Disk,"Three sightings: disc, zig-zagging star, bar of light",,
8/12/2000,,,El Cajon,CA,USA,Circle,"Was outside watering palm tree, my brother and friend had just left, I looked up for a second to the southeast and saw what I thought w",,
4/24/1995,,,Davenport,FL,USA,Fireball,Red 'fireball' sighting. ((anonymous report)),,
4/16/1940,,,Corona,CA,USA,Circle,3 bright orange circles in triangle formation on a clear night.,,
10/20/2022,,,Archbald,PA,USA,Orb,We were driving to Dunmore and I noticed it getting in our car it was in the western sky pulsing red green white light,,
4/6/1992,,,El Paso,TX,USA,Oval,Strange Orb above El Paso.,,
4/23/2024,,,Campton,NH,USA,Triangle,The first set I seen. Were three orange little balls about the size of street lamps 1 was to the right to wear to the left.,,
4/9/1982,,,Anaconda,MT,USA,Triangle,Something Triangle shape with red and white lights circling the ground,,
10/8/2021,,,Austin,TX,USA,Light,looked like a blinking airplane but it was not,,
4/9/2012,,,Chalfont,PA,USA,Triangle,Low flying 3 red dots on the points of a triangle hovering below the clouds ona grey snow day sky. completely silent.,,
4/11/2028,,,Eastport,ME,USA,Light,It looked like a meteor but it drifted down the sky slowly and did mot go out,,
7/4/2009,,,Dickson City,PA,USA,Circle,Orange circles disappearing and reappearing in various directions.,,
4/15/2018,,,Columbus,OH,USA,Fireball,"Strange glowing fireball/orange object moving quickly in Columbus, OH.",,
4/11/2003,,,Charlotte,NC,USA,Triangle,Black triangle 36 sighted in backyard early AM that leaped from ground to higher branch or line.,,
8/19/2002,,,Bingham,ME,USA,Flash,"On the evening of above date was travelling home and noticed 1 object high in the sky, then another catching up to it quickly, thinkin",,
4/16/1943,,,Campbell,OH,USA,Triangle,"I was outside smokeing and looked up and seen 4 lights in the sky that were moving/huvering in the sky, the 1 was on the left of the ot",,
4/25/1978,,,Alpaugh,CA,USA,Changing,I took pics . it changed from a round shape with many points to a round gas like appearance. ((NUFORC Note: Space debris. PD)),,
6/15/1967,,,Baker,OR,USA,Disk,Disk shaped object with different colored revolving lights,,
11/25/2020,,,El paso,TX,USA,Formation,"I was traveling on the 375 freeway in El Paso, south bound when I saw the formation appearing to hover in the south east direction. The",,
4/27/2021,,,Douglas,WY,USA,Light,"First I would like to say I don't want anyone to think I am crazy. This is not a hoax or a joke, I just want some answers and to know t",,
4/10/2003,,,Albuquerque,NM,USA,Disk,"One craft at altitude that remained stationary for length on observation. It appeared to be lower than commercial air traffic, because",,
4/10/1980,,,Coeur d'Alene,ID,USA,Light,Bright light that dimmed out,,
7/15/2001,,,Carteret,NJ,USA,Light,Bright-yellow V-formation spotted in the the night sky over the Arthur Kill,,
7/15/1997,,,Caballo,NM,USA,Triangle,"Low flying, (approx. 200ft. altitude), SAND colored triangle, passed directly over my house at an approx. speed of 75-100mph.",,
11/15/2021,,,Colorado Springs,CO,USA,Changing,A 'star' faded and changed into a cigar-shaped object.,,
4/6/1968,,,Brick,NJ,USA,Fireball,"fireball spins, pulsates and changes colors very fast. ((NUFORC Note: Possible twinkling star, we wonder. PD))",,
4/12/2000,,,Brockton,MA,USA,Triangle,"Fiery orange triangle with blinking lights on rear, moved from east to west and pitched from side to side.",,
4/4/2026,,,Aitkin,MN,USA,Fireball,Glowing in the tree line was an amazing aluminous orange fireball .,,
4/18/1968,,,Astoria,NY,USA,Fireball,"Fiery orange dual globe flies over Astoria, NY.",,
9/24/2005,,,Chicago Heights,IL,USA,Circle,"Three strange lights in the night sky on Sept. 24th, 2005. Were they were man-made or terrestrial?",,
4/30/1991,,,Aurora,CO,USA,Other,The lights always seem to make all the neighborhood dogs bark. ((NUFORC Note: Possible sighting of a planet?? PD)),,
3/7/1999,,,Belvidere,VT,USA,Egg,no sound..LARGE..passed closely over our camp and down across the valley and out a pass in the moutains.,,
4/28/2018,,,Columbia,MS,USA,Disk,They were covered in purple lights.,,
6/22/2002,,,Butte,MT,USA,Formation,FORMATION ABOVE BUTTE..,,
2/12/2019,,,Chicopee,MA,USA,Circle,VERY bright object with 3 circular lights in an oval pattern very low in the sky.,,
4/14/1967,,,Cocoa Beach,FL,USA,Triangle,Triangular craft seen going into outer space over Kennedy Space Center.,,
4/9/2009,,,Belgrade,MT,USA,Circle,We saw a strange looking orange light in the sky. It was moving slowly in the sky then stopped. The light then remained still for app,,
10/16/2002,,,Brookline,MA,USA,Oval,"Ovoid , brightly lit unidentified flying object seen near Massachusetts city.",,
6/6/2020,,,Cold Spring,NY,USA,Formation,((NUFORC Note: Witness provides no information; elects to remain totally anonymous. PD)),,
4/10/1994,,,Deerfield Beach,FL,USA,Light,"4th of July Curiosity in Deerfield Beach, Fla",,
6/5/2004,,,El Dorado Hills,CA,USA,Changing,Bright light with red around center moved towards us,,
7/20/2020,,,Appleton,WA,USA,Sphere,The object was observed with binoculars heading from West to East. The object was a very bright white ball of light and moved withou,,
4/15/2004,,,Costa Mesa,CA,USA,Triangle,night time sighting of triangular shaped object or lights moving quickly on claer night,,
4/6/1971,,,Bolingbrook,IL,USA,Fireball,Red fireballs,,
4/6/2018,,,Chamberlain,SD,USA,Light,"bright orange lights over Chamberlain, SD",,
4/5/1999,,,Baltimore,MD,USA,Fireball,"My husband and I were traveling north on Rt. 295, leaving Baltimore Washington Airport. When looking north to the city of Baltimore, w",,
7/2/2003,,,Bloomington,IL,USA,Cigar,"I saw a flat, white-illuminated object near Bloomington, IL yesterday afternoon.",,
4/7/1991,,,Copperas Cove,TX,USA,Triangle,Triangle shaped craft with six lights flying silently at approx 250 mph at 550 ft traveling north to south.,,
4/24/1954,,,Bainbridge Island,WA,USA,Light,My friend and I were outside looking at the stars when we saw this light moving across the sky. First we thought it was a satellite but,,
11/21/2003,,,Bourbonnais,IL,USA,Chevron,Strange white triangular craft possibly military or not.,,
4/4/1998,,,Cheyenne,WY,USA,Sphere,"Seen on highway on back of Military flatbed w/""black"" helicopter escort(1), 4 black Humvee's(black uniforms W/M16's inside). Object und",,
6/15/1979,,,Baton Rouge,LA,USA,Disk,Several witness Silver Disc over Baton Rouge,,
11/13/2020,,,Cadillac,MI,USA,Triangle,"craft hovered in the sky, hard to make clear of the shape because it was dark, though I think triangular. Had lights like a vehicle's h",,
3/6/2004,,,Beaumont,TX,USA,Disk,waiting for crane at chemical plant late afternoon object left no vapor trail every other air craft in area left one,,
6/25/2018,,,Dauphin Island,AL,USA,Changing,Second time seeing craft to the west of us.,,
4/12/2002,,,Anchorage,AK,USA,Light,"3 bright lights (same hew as the stars) darting around the area of the Big Dipper, 2 seemed to be ""attacking"" the 1",,
1/28/2018,,,Eau Claire,WI,USA,Flash,"2 Bright Flashes near Eau Claire, WI",,
7/22/2007,,,Birmingham,AL,USA,Chevron,"southwestern skies of Birmingham, black object dart and zig zag then flee without trace",,
